gene_id	ControlSample	KnockOutSample
AT1G10201 4746.932218 526.507279
AT1G10202 629.726249 717.341166
AT1G10203 9510.080966 1304.907071
AT1G10204 11734.140141 6429.329508
AT1G10205 10223.599658 5737.877987
AT1G10206 4305.351421 13155.516495
AT1G10207 2960.333018 27194.846278
AT1G10208 11257.998016 8457.569872
AT1G10209 7157.332987 9665.981353
AT1G10210 9248.431410 19182.076479
AT1G10211 12842.941069 13143.571032
AT1G10212 3040.203131 10641.398968
AT1G10213 8592.703330 2075.299417
AT1G10214 11791.482803 1304.522111
AT1G10215 3866.938688 5400.643635
AT1G10216 15757.420606 5782.382397
AT1G10217 20413.734214 443.273843
AT1G10218 341.582690 10705.406690
AT1G10219 87.325571 2625.219642
AT1G10220 1484.381237 6147.428541
AT1G10221 29794.513993 1774.537492
AT1G10222 6530.522111 17898.007141
AT1G10223 1684.786065 2111.300760
AT1G10224 17336.808374 3034.728660
AT1G10225 11705.850154 15892.153783
AT1G10226 6627.465499 2039.467238
AT1G10227 9917.701041 6319.738914
AT1G10228 2007.982910 217.173009
AT1G10229 22213.778741 10230.748009
AT1G10230 12863.592029 21104.738548
AT1G10231 11963.153264 3332.019837
AT1G10232 16098.666707 702.797937
AT1G10233 8020.534532 5235.699118
AT1G10234 3719.835200 3622.074953
AT1G10235 4802.443495 9356.312754
AT1G10236 14001.122044 9.854305
AT1G10237 2454.592669 1056.155278
AT1G10238 2534.888058 4038.693319
AT1G10239 19702.083132 9270.597247
AT1G10240 23874.226142 5179.596545
AT1G10241 1726.692587 3134.193182
AT1G10242 5615.400128 26592.688314
AT1G10243 4973.304849 8806.275460
AT1G10244 31.979064 8509.245338
AT1G10245 18400.468825 14423.672231
AT1G10246 1227.434889 2366.525651
AT1G10247 3019.402264 3047.968505
AT1G10248 9111.199438 27138.984405
AT1G10249 4312.902371 17139.022889
AT1G10250 3000.625141 20643.319803
AT1G10251 1594.750572 3013.640797
AT1G10252 2864.724845 2521.247719
AT1G10253 2323.967101 23175.930540
AT1G10254 10672.462050 10071.696280
AT1G10255 4901.428571 3304.390362
AT1G10256 8211.971191 2964.388714
AT1G10257 22196.709555 6729.239051
AT1G10258 18183.156468 8959.275369
AT1G10259 13506.134587 5012.015503
AT1G10260 28024.334971 7505.667928
AT1G10261 18235.261452 35.890011
AT1G10262 2721.342143 12712.530168
AT1G10263 19797.075106 11010.464370
AT1G10264 9819.830805 13202.348949
AT1G10265 12630.380322 3140.898160
AT1G10266 14857.950011 7305.721915
AT1G10267 19378.062868 7598.060091
AT1G10268 649.501053 753.563036
AT1G10269 1117.289560 13526.192267
AT1G10270 6062.523270 2272.473037
AT1G10271 2292.562181 22103.117405
AT1G10272 22546.134159 4258.190588
AT1G10273 15451.000885 10194.944609
AT1G10274 10461.703055 6381.858577
AT1G10275 5753.058290 392.759667
AT1G10276 7725.797540 2306.688742
AT1G10277 1596.987335 8323.018830
AT1G10278 1335.480758 5380.395520
AT1G10279 7902.777612 19571.512131
AT1G10280 97.812738 13670.871822
AT1G10281 19213.787347 6017.337230
AT1G10282 10273.430403 9885.109073
AT1G10283 2714.073916 2978.383129
AT1G10284 4463.052126 2384.337687
AT1G10285 17044.559709 2064.767327
AT1G10286 1218.842128 3780.154118
AT1G10287 8480.993377 1954.914701
AT1G10288 489.922056 19818.967254
AT1G10289 9008.689352 18436.675314
AT1G10290 197.944670 4268.537553
AT1G10291 7899.621570 2586.274606
AT1G10292 143.234596 386.347484
AT1G10293 2156.343333 5260.024598
AT1G10294 17173.438154 12997.113529
AT1G10295 4368.862911 16844.164129
AT1G10296 12058.487686 14137.944884
AT1G10297 17259.573595 948.667776
AT1G10298 2975.252297 14443.186865
AT1G10299 11115.199957 3872.317911
AT1G10300 13213.284860 18882.556536
AT1G10301 11576.945891 5743.292154
AT1G10302 4077.908414 1052.350871
AT1G10303 17039.444411 1255.306864
AT1G10304 46.165471 20402.855800
AT1G10305 3411.094394 16989.955748
AT1G10306 74.015503 4337.528581
AT1G10307 3468.989624 14756.534349
AT1G10308 14879.493149 4130.966948
AT1G10309 10931.938841 21687.506149
AT1G10310 6698.713706 34.371288
AT1G10311 23782.365551 6114.266152
AT1G10312 2950.825526 6195.967742
AT1G10313 25433.098361 1669.686453
AT1G10314 3067.244545 9792.163762
AT1G10315 6092.044191 2586.382611
AT1G10316 216.629536 16034.063234
AT1G10317 4283.772088 3715.269875
AT1G10318 3676.859828 673.075961
AT1G10319 19765.908109 1933.320505
AT1G10320 16808.542680 5956.701559
AT1G10321 6869.648061 1068.643757
AT1G10322 22201.822047 6567.925962
AT1G10323 3758.984344 19487.494064
AT1G10324 21717.884732 26.797510
AT1G10325 1425.502243 2885.297769
AT1G10326 8869.346873 758.287820
AT1G10327 20773.704031 11124.868007
AT1G10328 4615.341502 6567.289041
AT1G10329 10.874111 7241.909726
AT1G10330 9165.833674 18274.526139
AT1G10331 26969.106418 2955.891964
AT1G10332 1224.884213 9469.187750
AT1G10333 18694.239448 16455.008972
AT1G10334 3822.473708 10732.093142
AT1G10335 3915.362987 569.060488
AT1G10336 9024.955351 14474.454329
AT1G10337 25596.426191 301.470138
AT1G10338 25030.637226 9192.745140
AT1G10339 6601.589404 469.537767
AT1G10340 7954.110416 5315.922788
AT1G10341 2130.987396 31286.726585
AT1G10342 531.965087 628.369518
AT1G10343 13415.882015 5335.560717
AT1G10344 12017.381268 25438.225654
AT1G10345 8360.545732 23673.207556
AT1G10346 7836.875637 6106.163152
AT1G10347 4978.319498 8745.559130
AT1G10348 11965.960326 14370.697897
AT1G10349 6890.804773 4997.153600
AT1G10350 7957.989074 15126.154637
AT1G10351 6817.935484 315.504807
AT1G10352 23968.728965 2757.236488
AT1G10353 404.690817 2980.040773
AT1G10354 20514.642659 1026.622272
AT1G10355 20448.156011 12289.885311
AT1G10356 1453.774834 11645.165929
AT1G10357 2747.712882 22243.486679
AT1G10358 1418.248604 3112.827174
AT1G10359 2362.870296 10830.192450
AT1G10360 18598.413648 8135.660207
AT1G10361 27378.565874 13295.833491
AT1G10362 2778.112583 802.213202
AT1G10363 4318.715293 17166.113834
AT1G10364 13134.887844 4709.586200
AT1G10365 910.569445 3471.805322
AT1G10366 2658.795892 7970.660421
AT1G10367 12762.138249 4692.133702
AT1G10368 7103.140965 238.117252
AT1G10369 724.385235 7698.413343
AT1G10370 10407.809442 407.885861
AT1G10371 9281.555956 11429.680502
AT1G10372 3019.737693 13918.960662
AT1G10373 1963.355815 2973.043306
AT1G10374 16106.768212 1763.858821
AT1G10375 14824.864650 11009.334971
AT1G10376 15743.439405 15145.109653
AT1G10377 19321.622272 3566.193609
AT1G10378 8774.523820 3375.612049
AT1G10379 9649.783410 26024.305857
AT1G10380 7275.198950 4610.428694
AT1G10381 6238.423566 3745.623585
AT1G10382 12907.151646 12664.926145
AT1G10383 1174.061220 5084.157659
AT1G10384 3796.366039 7256.285348
AT1G10385 10699.142430 18083.268654
AT1G10386 6214.062319 13423.685537
AT1G10387 1371.222083 1154.490066
AT1G10388 1630.362102 2620.852687
AT1G10389 667.426618 2701.722465
AT1G10390 21927.023835 27814.227729
AT1G10391 15431.392804 3878.732749
AT1G10392 382.018616 12183.229225
AT1G10393 11324.815332 2724.917356
AT1G10394 7994.349925 6519.437880
AT1G10395 3076.830470 1510.585345
AT1G10396 9412.272164 20271.400922
AT1G10397 7534.236274 6252.414197
AT1G10398 637.385235 2513.787866
AT1G10399 26214.918973 1497.336833
AT1G10400 25245.544847 555.921812
AT1G10401 715.565050 3045.705985
AT1G10402 3215.763695 522.624042
AT1G10403 6164.838710 18630.146977
AT1G10404 16235.247597 886.216132
AT1G10405 9458.644948 5876.887722
AT1G10406 5114.046907 22376.991485
AT1G10407 17637.711600 3991.965697
AT1G10408 864.761162 6059.234779
AT1G10409 945.887753 648.966430
AT1G10410 449.478317 8246.168584
AT1G10411 4361.060121 7975.742821
AT1G10412 6275.796197 43.877377
AT1G10413 10480.764428 10499.766717
AT1G10414 8234.978301 12200.991668
AT1G10415 4915.206153 8413.721641
AT1G10416 1611.198584 15076.052248
AT1G10417 1136.781152 11992.107913
AT1G10418 21500.564837 9405.564379
AT1G10419 578.265725 13647.981201
AT1G10420 14104.510575 2649.658620
AT1G10421 11919.944029 16424.604328
AT1G10422 1554.876705 3471.695761
AT1G10423 1693.282968 10285.903745
AT1G10424 5720.102573 11293.400800
AT1G10425 26376.969024 5934.093020
AT1G10426 3825.422163 5909.139561
AT1G10427 9321.737571 1241.342448
AT1G10428 1652.318308 26866.259346
AT1G10429 23400.865505 21316.201849
AT1G10430 2503.054445 9309.030122
AT1G10431 4002.837001 1096.021485
AT1G10432 13372.876614 7963.274270
AT1G10433 19724.869442 9752.206915
AT1G10434 3617.715262 5394.789636
AT1G10435 2358.005341 12904.338145
AT1G10436 1308.958342 21691.103122
AT1G10437 7732.915342 1514.206885
AT1G10438 2967.118992 601.320963
AT1G10439 161.625355 11232.015839
AT1G10440 11110.765740 9436.586810
AT1G10441 10220.353893 16587.193274
AT1G10442 29559.850459 1138.146214
AT1G10443 28.334452 688.696707
AT1G10444 3146.494339 613.056642
AT1G10445 27256.509507 2074.525315
AT1G10446 3154.495193 2818.260445
AT1G10447 2950.462111 5729.520554
AT1G10448 11489.885830 1679.525742
AT1G10449 437.753288 4696.275094
AT1G10450 1543.673086 2757.945463
AT1G10451 4923.552232 19179.893094
AT1G10452 2761.769829 19864.778588
AT1G10453 14574.744591 5572.142338
AT1G10454 9124.300363 766.673727
AT1G10455 21490.993255 235.776727
AT1G10456 7953.100375 11360.860408
AT1G10457 12933.432295 7634.527116
AT1G10458 9388.563646 6472.659688
AT1G10459 1969.237770 19492.537461
AT1G10460 5987.034272 2201.672414
AT1G10461 81.543748 4144.677267
AT1G10462 2528.591388 8609.973724
AT1G10463 7425.097690 4496.968383
AT1G10464 28290.490066 16725.495132
AT1G10465 28390.914518 5142.945280
AT1G10466 19367.134373 16127.903317
AT1G10467 6673.876400 14739.213599
AT1G10468 3670.383221 10022.372692
AT1G10469 12187.319681 143.704825
AT1G10470 8302.626576 1566.357616
AT1G10471 183.585925 396.338389
AT1G10472 9242.599811 5393.361126
AT1G10473 3189.028565 2809.594531
AT1G10474 9583.707968 2698.935392
AT1G10475 10099.968383 145.163060
AT1G10476 2864.190191 359.392804
AT1G10477 9149.333903 245.671560
AT1G10478 9626.425062 10300.648885
AT1G10479 490.819452 30836.992553
AT1G10480 184.097751 3223.861141
AT1G10481 16322.318064 1178.236396
AT1G10482 2247.933958 7715.536637
AT1G10483 13000.571001 2083.075014
AT1G10484 21192.131596 7204.511093
AT1G10485 19770.893033 6023.121311
AT1G10486 2040.769158 7114.666768
AT1G10487 11611.518021 30801.027650
AT1G10488 11057.635273 19464.287240
AT1G10489 10415.324503 11559.740837
AT1G10490 2403.503189 12022.904447
AT1G10491 8118.553362 2573.380657
AT1G10492 6050.355998 10307.618763
AT1G10493 29.126377 1293.758171
AT1G10494 21138.593890 3950.844325
AT1G10495 5185.545824 2492.785913
AT1G10496 1411.305277 2046.302683
AT1G10497 1907.726371 30784.475875
AT1G10498 9971.825922 1629.329020
AT1G10499 10116.974578 990.646443
AT1G10500 12946.457717 2228.214545
AT1G10501 14861.217078 7873.060579
AT1G10502 12239.098300 12126.284921
AT1G10503 13462.065554 23411.931211
AT1G10504 8519.386090 3772.141606
AT1G10505 14527.949614 16017.164830
AT1G10506 12968.815394 20826.065798
AT1G10507 9455.412580 3183.446760
AT1G10508 9518.520524 1065.798761
AT1G10509 22046.147526 15998.768212
AT1G10510 2321.777886 4091.966918
AT1G10511 748.346690 11331.011231
AT1G10512 10051.861446 17619.392865
AT1G10513 14109.474258 21793.547594
AT1G10514 1820.961760 3069.091098
AT1G10515 2637.428510 13293.329875
AT1G10516 14022.468856 6058.345286
AT1G10517 2324.653462 16451.664174
AT1G10518 10426.689657 9215.868221
AT1G10519 10614.849086 27774.865413
AT1G10520 18662.174139 3341.923521
AT1G10521 7725.558611 8983.538316
AT1G10522 3565.654469 9197.325663
AT1G10523 5369.644520 6378.825556
AT1G10524 52.619526 9787.204871
AT1G10525 83.745750 15524.217536
AT1G10526 11923.702200 587.540391
AT1G10527 4882.902249 981.133763
AT1G10528 11548.577288 21734.923093
AT1G10529 6474.944334 7770.414869
AT1G10530 69.322184 9178.067629
AT1G10531 18139.495102 2560.405286
AT1G10532 630.924284 3613.705130
AT1G10533 5886.229804 16899.726646
AT1G10534 8182.554399 7986.316721
AT1G10535 3275.132603 14060.988922
AT1G10536 11824.783227 7781.542619
AT1G10537 5108.602741 1672.227668
AT1G10538 1269.897458 14431.244087
AT1G10539 3481.658010 1371.119572
AT1G10540 4863.218543 2088.841090
AT1G10541 8649.950346 21731.877163
AT1G10542 8376.402478 4707.700308
AT1G10543 23501.377972 17722.782067
AT1G10544 13453.661061 4692.237770
AT1G10545 2652.772942 13397.288125
AT1G10546 9452.021241 9085.657369
AT1G10547 9416.501114 2906.600421
AT1G10548 7915.138890 11728.374615
AT1G10549 1067.113193 8018.395459
AT1G10550 8560.079165 13429.655690
AT1G10551 3460.733146 11085.299844
AT1G10552 5577.836238 8480.490127
AT1G10553 22556.059450 3887.052339
AT1G10554 14024.793725 152.473403
AT1G10555 16790.449416 8209.496689
AT1G10556 1048.766961 5787.154546
AT1G10557 3037.117161 3592.803247
AT1G10558 15770.567217 12475.502548
AT1G10559 3628.834101 9563.616932
AT1G10560 17391.426740 11536.975463
AT1G10561 7065.031739 30029.500259
AT1G10562 2649.280526 6159.755974
AT1G10563 15719.729972 19799.740715
AT1G10564 21684.571429 1083.285562
AT1G10565 4378.346507 17805.085147
AT1G10566 8518.450972 3488.306772
AT1G10567 5644.475234 15489.724174
AT1G10568 26065.618427 4878.855220
AT1G10569 1719.844661 2394.227454
AT1G10570 5531.524705 13740.237892
AT1G10571 676.320231 9862.277718
AT1G10572 4685.270516 17352.489090
AT1G10573 3166.900357 11526.179632
AT1G10574 3492.628254 24596.237983
AT1G10575 9.235237 3033.188269
AT1G10576 2184.979553 1539.101291
AT1G10577 6391.637562 11012.959410
AT1G10578 2981.875423 8008.099857
AT1G10579 18100.983154 282.291330
AT1G10580 20155.954924 4011.644398
AT1G10581 6757.933775 2632.408460
AT1G10582 2921.038057 4631.089816
AT1G10583 3189.688406 6184.250008
AT1G10584 8511.091220 2663.717154
AT1G10585 16568.959960 7612.396924
AT1G10586 2056.103000 21.501419
AT1G10587 4048.466628 3092.786950
AT1G10588 882.494766 981.123692
AT1G10589 7952.322611 5197.211188
AT1G10590 13053.370708 111.909970
AT1G10591 2228.231544 3056.896756
AT1G10592 7378.233894 2236.019654
AT1G10593 14943.380413 160.027253
AT1G10594 15195.935514 1331.817347
AT1G10595 17068.193518 9663.174535
AT1G10596 3383.178259 6563.899289
AT1G10597 9173.293039 7101.490646
AT1G10598 2657.272988 16387.410260
AT1G10599 11188.608356 25440.963897
AT1G10600 2437.193518 708.770531
AT1G10601 6888.372814 1896.802759
AT1G10602 17434.833155 1937.571886
AT1G10603 833.798639 1682.951750
AT1G10604 16601.732994 7560.542009
AT1G10605 8618.995239 6865.428541
AT1G10606 3313.866268 2186.956328
AT1G10607 1044.027467 16600.973785
AT1G10608 5203.652181 1094.062319
AT1G10609 4808.558000 14818.811609
AT1G10610 9165.097354 2103.260109
AT1G10611 15197.749413 11562.323862
AT1G10612 11070.965545 8543.936491
AT1G10613 2632.602924 13836.838282
AT1G10614 1504.066164 2446.063326
AT1G10615 117.556169 2586.457839
AT1G10616 1686.576373 12315.484664
AT1G10617 3275.068453 4775.414747
AT1G10618 1667.659230 3350.008545
AT1G10619 8070.719993 3436.332896
AT1G10620 22545.400922 249.942320
AT1G10621 6828.230781 16506.923429
AT1G10622 2304.210028 1952.838771
AT1G10623 6880.829035 1024.097415
AT1G10624 5981.387860 2120.517594
AT1G10625 11179.145482 2829.884396
AT1G10626 4869.834956 3951.392804
AT1G10627 759.975890 140.582049
AT1G10628 7397.932066 13373.473067
AT1G10629 5326.830378 6042.656697
AT1G10630 4541.484176 7170.825373
AT1G10631 1240.788354 120.130314
AT1G10632 8874.952544 3084.535508
AT1G10633 18875.556871 169.323466
AT1G10634 16063.159520 9388.514054
AT1G10635 1590.219733 10385.852779
AT1G10636 1410.647298 7033.865230
AT1G10637 4766.320231 5770.907743
AT1G10638 5740.661336 2404.880245
AT1G10639 8570.858791 5281.086947
AT1G10640 12111.343852 7960.616138
AT1G10641 7676.707205 2055.828761
AT1G10642 3476.460677 4605.553819
AT1G10643 364.101688 12403.222877
AT1G10644 4830.044252 1284.717124
AT1G10645 12583.895993 2323.822993
AT1G10646 393.939634 177.052004
AT1G10647 28819.418073 1536.302377
AT1G10648 15766.955626 2217.381970
AT1G10649 7914.403333 3327.962157
AT1G10650 5888.171026 5733.835505
AT1G10651 6067.213202 3251.759239
AT1G10652 11945.891903 6195.421705
AT1G10653 13321.936522 21691.562273
AT1G10654 2200.921476 23540.792230
AT1G10655 16775.045259 16169.047456
AT1G10656 1103.353496 5050.280923
AT1G10657 143.719291 21114.008301
AT1G10658 28833.369060 4783.935148
AT1G10659 1388.316416 20559.178442
AT1G10660 1186.984466 8595.107089
AT1G10661 710.397656 5512.786493
AT1G10662 5844.151585 3513.747368
AT1G10663 2691.499252 2316.599017
AT1G10664 8623.833491 877.574633
AT1G10665 718.632069 2076.852931
AT1G10666 2522.611621 4058.785516
AT1G10667 1498.909024 84.760460
AT1G10668 4158.298288 13518.127232
AT1G10669 29939.346538 467.370220
AT1G10670 2767.383404 135.827387
AT1G10671 1571.109043 1954.467818
AT1G10672 1149.107028 4110.002564
AT1G10673 1077.856746 146.988006
AT1G10674 1001.500107 23986.323130
AT1G10675 346.668600 1027.471847
AT1G10676 2228.000000 12669.544206
AT1G10677 2096.269997 2030.158513
AT1G10678 18281.902951 353.458907
AT1G10679 13861.188971 18218.780328
AT1G10680 5273.636341 223.018830
AT1G10681 6606.800745 19880.905423
AT1G10682 2144.298837 20447.942137
AT1G10683 507.788751 1994.582781
AT1G10684 20954.451003 3071.318522
AT1G10685 4681.791589 4031.341533
AT1G10686 12914.719077 4834.818415
AT1G10687 7750.494095 15081.752403
AT1G10688 21120.582202 1852.491531
AT1G10689 3466.777917 21025.275582
AT1G10690 927.240211 3623.493576
AT1G10691 553.594958 145.064241
AT1G10692 6271.814142 7814.947600
AT1G10693 3049.223914 6264.613330
AT1G10694 10123.473251 302.529099
AT1G10695 9449.868404 3075.082858
AT1G10696 4638.921598 1014.229926
AT1G10697 7339.186193 3074.202734
AT1G10698 25882.541490 28982.246162
AT1G10699 16785.265908 789.082766
AT1G10700 18809.125645 3069.867977
AT1G10701 26801.218909 4541.117710
AT1G10702 6888.597674 7286.845790
AT1G10703 26751.312479 26464.935942
AT1G10704 12093.288064 17899.535569
AT1G10705 430.607135 10712.524247
AT1G10706 21094.862880 107.173254
AT1G10707 5868.005737 2937.953429
AT1G10708 751.709250 1108.922758
AT1G10709 1417.484298 7622.622669
AT1G10710 3976.433119 12230.330271
AT1G10711 422.704794 8183.452651
AT1G10712 12805.845302 4384.317850
AT1G10713 22958.798364 1123.196570
AT1G10714 8704.294382 6662.352794
AT1G10715 6122.643880 708.822901
AT1G10716 6098.023133 3245.262062
AT1G10717 5110.634175 23590.559282
AT1G10718 7406.951933 15301.011994
AT1G10719 16463.020722 1844.347362
AT1G10720 946.509293 792.888119
AT1G10721 13606.979980 24464.714347
AT1G10722 12886.370434 1675.549608
AT1G10723 18535.185858 3375.248299
AT1G10724 11291.086947 23299.005097
AT1G10725 5367.983337 2036.697897
AT1G10726 3843.946593 1112.622578
AT1G10727 2683.096652 17364.876125
AT1G10728 9524.112186 8184.653249
AT1G10729 3799.397382 13972.338267
AT1G10730 14593.775079 5095.614490
AT1G10731 16628.075564 1125.482040
AT1G10732 274.108707 16663.919584
AT1G10733 6743.256386 7187.797357
AT1G10734 5201.563555 942.229652
AT1G10735 9056.381909 2792.650777
AT1G10736 4000.677206 4012.761620
AT1G10737 10841.788873 1467.042299
AT1G10738 10044.056520 18556.267586
AT1G10739 22537.074496 9273.828669
AT1G10740 557.619800 17603.187170
AT1G10741 7373.010376 20941.357830
AT1G10742 754.931211 819.612568
AT1G10743 128.996216 8341.166417
AT1G10744 14507.218848 6844.986724
AT1G10745 747.226691 4742.638630
AT1G10746 378.877377 12067.796136
AT1G10747 2635.574114 8836.044191
AT1G10748 9266.476028 302.166509
AT1G10749 379.280862 13109.871151
AT1G10750 6679.364055 4264.826319
AT1G10751 632.454482 21050.073550
AT1G10752 11118.895993 7025.418714
AT1G10753 5652.115848 608.316416
AT1G10754 4540.321574 11976.928282
AT1G10755 16627.622791 11876.178838
AT1G10756 4483.265023 7630.821711
AT1G10757 1513.722709 15764.345836
AT1G10758 8543.769890 475.812860
AT1G10759 5300.933561 2633.064302
AT1G10760 18202.649617 7301.367718
AT1G10761 6821.943907 6990.649129
AT1G10762 2682.266182 11033.689261
AT1G10763 9112.119449 681.744713
AT1G10764 2572.329539 24224.517106
AT1G10765 493.279214 11882.032533
AT1G10766 18685.809229 183.051546
AT1G10767 8235.879086 6075.089816
AT1G10768 12014.623859 6986.163640
AT1G10769 3389.524094 137.357402
AT1G10770 10096.003906 20.805170
AT1G10771 4824.767144 10392.891385
AT1G10772 2171.725059 2012.133610
AT1G10773 7150.861843 13258.625843
AT1G10774 26860.257851 6780.623768
AT1G10775 18802.554155 16352.186529
AT1G10776 14794.586016 681.450179
AT1G10777 2883.972594 6023.268929
AT1G10778 5062.692038 6320.075838
AT1G10779 20754.562365 1321.008820
AT1G10780 12649.514206 6680.104495
